samp,cmpd_name,area,cmpd_type,samp_type,sal,conc
240108_Smp_25ppt_B,N6-Methyladenine,221269,S,Smp,25,0
240108_Smp_25ppt_Blk,N6-Methyladenine,28352,S,Smp,25,0
240108_Smp_30ppt_A,N6-Methyladenine,234190,S,Smp,30,0
240108_Smp_30ppt_B,N6-Methyladenine,260923,S,Smp,30,0
240108_Smp_30ppt_Blk,N6-Methyladenine,26977,S,Smp,30,0
240108_Smp_35ppt_A,N6-Methyladenine,325023,S,Smp,35,0
240108_Smp_35ppt_B,N6-Methyladenine,289785,S,Smp,35,0
240108_Smp_35ppt_Blk,N6-Methyladenine,165809,S,Smp,35,0
240108_Smp_40ppt_A,N6-Methyladenine,135658,S,Smp,40,0
240108_Smp_40ppt_B,N6-Methyladenine,128394,S,Smp,40,0
240108_Smp_40ppt_Blk,N6-Methyladenine,8513,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,N6-Methyladenine,10350058496,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,N6-Methyladenine,18729275392,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,N6-Methyladenine,18161248256,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,N6-Methyladenine,19748251648,S,Std,NA,4
240108_Poo_Syn_Full1,O-Acetyl-L-serine,NA,S,Poo,NA,0
240108_Poo_Syn_Full2,O-Acetyl-L-serine,444174,S,Poo,NA,0
240108_Poo_Syn_Full3,O-Acetyl-L-serine,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,O-Acetyl-L-serine,NA,S,Poo,NA,0
240108_Poo_Syn_Half2,O-Acetyl-L-serine,157863,S,Poo,NA,0
240108_Poo_Syn_Half3,O-Acetyl-L-serine,132830,S,Poo,NA,0
240108_Smp_25ppt_A,O-Acetyl-L-serine,NA,S,Smp,25,0
240108_Smp_25ppt_B,O-Acetyl-L-serine,247110,S,Smp,25,0
240108_Smp_25ppt_Blk,O-Acetyl-L-serine,0,S,Smp,25,0
240108_Smp_30ppt_A,O-Acetyl-L-serine,NA,S,Smp,30,0
240108_Smp_30ppt_B,O-Acetyl-L-serine,NA,S,Smp,30,0
240108_Smp_30ppt_Blk,O-Acetyl-L-serine,NA,S,Smp,30,0
240108_Smp_35ppt_A,O-Acetyl-L-serine,1412260,S,Smp,35,0
240108_Smp_35ppt_B,O-Acetyl-L-serine,918793,S,Smp,35,0
240108_Smp_35ppt_Blk,O-Acetyl-L-serine,NA,S,Smp,35,0
240108_Smp_40ppt_A,O-Acetyl-L-serine,880596,S,Smp,40,0
240108_Smp_40ppt_B,O-Acetyl-L-serine,782630,S,Smp,40,0
240108_Smp_40ppt_Blk,O-Acetyl-L-serine,NA,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Acetyl-L-serine,8873171,S,Std,NA,4
240108_Std_4uMStdsMix1InH2O_2,O-Acetyl-L-serine,31566804,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,O-Acetyl-L-serine,38490360,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,O-Acetyl-L-serine,48636980,S,Std,NA,4
240108_Poo_Syn_Full1,O-Acetylcarnitine,221601,S,Poo,NA,0
240108_Poo_Syn_Full2,O-Acetylcarnitine,64309,S,Poo,NA,0
240108_Poo_Syn_Full3,O-Acetylcarnitine,218983,S,Poo,NA,0
240108_Poo_Syn_Half1,O-Acetylcarnitine,319156,S,Poo,NA,0
240108_Poo_Syn_Half2,O-Acetylcarnitine,52255,S,Poo,NA,0
240108_Poo_Syn_Half3,O-Acetylcarnitine,127945,S,Poo,NA,0
240108_Smp_25ppt_A,O-Acetylcarnitine,586819,S,Smp,25,0
240108_Smp_25ppt_B,O-Acetylcarnitine,159305,S,Smp,25,0
240108_Smp_25ppt_Blk,O-Acetylcarnitine,478286,S,Smp,25,0
240108_Smp_30ppt_A,O-Acetylcarnitine,171050,S,Smp,30,0
240108_Smp_30ppt_B,O-Acetylcarnitine,484754,S,Smp,30,0
240108_Smp_30ppt_Blk,O-Acetylcarnitine,153273,S,Smp,30,0
240108_Smp_35ppt_A,O-Acetylcarnitine,244390,S,Smp,35,0
240108_Smp_35ppt_B,O-Acetylcarnitine,156515,S,Smp,35,0
240108_Smp_35ppt_Blk,O-Acetylcarnitine,339783,S,Smp,35,0
240108_Smp_40ppt_A,O-Acetylcarnitine,114324,S,Smp,40,0
240108_Smp_40ppt_B,O-Acetylcarnitine,109376,S,Smp,40,0
240108_Smp_40ppt_Blk,O-Acetylcarnitine,320637,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Acetylcarnitine,7662165504,S,Std,NA,4
240108_Std_4uMStdsMix1InH2O_2,O-Acetylcarnitine,12630193152,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,O-Acetylcarnitine,10137114624,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,O-Acetylcarnitine,10363106304,S,Std,NA,4
240108_Poo_Syn_Full1,O-Methylmalonyl-L-carnitine,NA,S,Poo,NA,0
240108_Poo_Syn_Full2,O-Methylmalonyl-L-carnitine,NA,S,Poo,NA,0
240108_Poo_Syn_Full3,O-Methylmalonyl-L-carnitine,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,O-Methylmalonyl-L-carnitine,NA,S,Poo,NA,0
240108_Poo_Syn_Half2,O-Methylmalonyl-L-carnitine,NA,S,Poo,NA,0
240108_Poo_Syn_Half3,O-Methylmalonyl-L-carnitine,NA,S,Poo,NA,0
240108_Smp_25ppt_A,O-Methylmalonyl-L-carnitine,NA,S,Smp,25,0
240108_Smp_25ppt_B,O-Methylmalonyl-L-carnitine,43772,S,Smp,25,0
240108_Smp_25ppt_Blk,O-Methylmalonyl-L-carnitine,NA,S,Smp,25,0
240108_Smp_30ppt_A,O-Methylmalonyl-L-carnitine,66866,S,Smp,30,0
240108_Smp_30ppt_B,O-Methylmalonyl-L-carnitine,NA,S,Smp,30,0
240108_Smp_30ppt_Blk,O-Methylmalonyl-L-carnitine,NA,S,Smp,30,0
240108_Smp_35ppt_A,O-Methylmalonyl-L-carnitine,NA,S,Smp,35,0
240108_Smp_35ppt_B,O-Methylmalonyl-L-carnitine,NA,S,Smp,35,0
240108_Smp_35ppt_Blk,O-Methylmalonyl-L-carnitine,NA,S,Smp,35,0
240108_Smp_40ppt_A,O-Methylmalonyl-L-carnitine,NA,S,Smp,40,0
240108_Smp_40ppt_B,O-Methylmalonyl-L-carnitine,NA,S,Smp,40,0
240108_Smp_40ppt_Blk,O-Methylmalonyl-L-carnitine,NA,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Methylmalonyl-L-carnitine,5472416256,S,Std,NA,4
240108_Std_4uMStdsMix1InH2O_2,O-Methylmalonyl-L-carnitine,8466559488,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,O-Methylmalonyl-L-carnitine,5315360256,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,O-Methylmalonyl-L-carnitine,5828420096,S,Std,NA,4
240108_Poo_Syn_Full1,O-Propionylcarnitine,85200,S,Poo,NA,0
240108_Poo_Syn_Full2,O-Propionylcarnitine,76890,S,Poo,NA,0
240108_Poo_Syn_Full3,O-Propionylcarnitine,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,O-Propionylcarnitine,254203,S,Poo,NA,0
240108_Poo_Syn_Half2,O-Propionylcarnitine,303587,S,Poo,NA,0
240108_Poo_Syn_Half3,O-Propionylcarnitine,NA,S,Poo,NA,0
240108_Smp_25ppt_A,O-Propionylcarnitine,149438,S,Smp,25,0
240108_Smp_25ppt_B,O-Propionylcarnitine,238392,S,Smp,25,0
240108_Smp_25ppt_Blk,O-Propionylcarnitine,58818,S,Smp,25,0
240108_Smp_30ppt_A,O-Propionylcarnitine,95465,S,Smp,30,0
240108_Smp_30ppt_B,O-Propionylcarnitine,235940,S,Smp,30,0
240108_Smp_30ppt_Blk,O-Propionylcarnitine,115526,S,Smp,30,0
240108_Smp_35ppt_A,O-Propionylcarnitine,115706,S,Smp,35,0
240108_Smp_35ppt_B,O-Propionylcarnitine,31419,S,Smp,35,0
240108_Smp_35ppt_Blk,O-Propionylcarnitine,89702,S,Smp,35,0
240108_Smp_40ppt_A,O-Propionylcarnitine,24713,S,Smp,40,0
240108_Smp_40ppt_B,O-Propionylcarnitine,227362,S,Smp,40,0
240108_Smp_40ppt_Blk,O-Propionylcarnitine,117065,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Propionylcarnitine,5240393728,S,Std,NA,4
240108_Std_4uMStdsMix1InH2O_2,O-Propionylcarnitine,8545668096,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_1,O-Propionylcarnitine,7627322368,S,Std,NA,4
240108_Std_4uMStdsMix1InSynMatrix_2,O-Propionylcarnitine,7874156544,S,Std,NA,4
240108_Poo_Syn_Full1,O-Succinylhomoserine,1123819,S,Poo,NA,0
240108_Poo_Syn_Full2,O-Succinylhomoserine,924184,S,Poo,NA,0
240108_Poo_Syn_Full3,O-Succinylhomoserine,1242919,S,Poo,NA,0
240108_Poo_Syn_Half1,O-Succinylhomoserine,318387,S,Poo,NA,0
240108_Poo_Syn_Half2,O-Succinylhomoserine,364739,S,Poo,NA,0
240108_Poo_Syn_Half3,O-Succinylhomoserine,635534,S,Poo,NA,0
240108_Smp_25ppt_A,O-Succinylhomoserine,742987,S,Smp,25,0
240108_Smp_25ppt_B,O-Succinylhomoserine,1601391,S,Smp,25,0
240108_Smp_25ppt_Blk,O-Succinylhomoserine,0,S,Smp,25,0
240108_Smp_30ppt_A,O-Succinylhomoserine,951628,S,Smp,30,0
240108_Smp_30ppt_B,O-Succinylhomoserine,1667339,S,Smp,30,0
240108_Smp_30ppt_Blk,O-Succinylhomoserine,0,S,Smp,30,0
240108_Smp_35ppt_A,O-Succinylhomoserine,2548817,S,Smp,35,0
240108_Smp_35ppt_B,O-Succinylhomoserine,1940619,S,Smp,35,0
240108_Smp_35ppt_Blk,O-Succinylhomoserine,0,S,Smp,35,0
240108_Smp_40ppt_A,O-Succinylhomoserine,579498,S,Smp,40,0
240108_Smp_40ppt_B,O-Succinylhomoserine,911863,S,Smp,40,0
240108_Smp_40ppt_Blk,O-Succinylhomoserine,0,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,O-Succinylhomoserine,180521104,S,Std,NA,5
240108_Std_4uMStdsMix1InH2O_2,O-Succinylhomoserine,320271392,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,O-Succinylhomoserine,278649056,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,O-Succinylhomoserine,401446400,S,Std,NA,5
240108_Poo_Syn_Full1,Ophthalmic acid,17171336,S,Poo,NA,0
240108_Poo_Syn_Full2,Ophthalmic acid,18040060,S,Poo,NA,0
240108_Poo_Syn_Full3,Ophthalmic acid,22245558,S,Poo,NA,0
240108_Poo_Syn_Half1,Ophthalmic acid,9833514,S,Poo,NA,0
240108_Poo_Syn_Half2,Ophthalmic acid,10314228,S,Poo,NA,0
240108_Poo_Syn_Half3,Ophthalmic acid,13650527,S,Poo,NA,0
240108_Smp_25ppt_A,Ophthalmic acid,17320410,S,Smp,25,0
240108_Smp_25ppt_B,Ophthalmic acid,18469580,S,Smp,25,0
240108_Smp_25ppt_Blk,Ophthalmic acid,0,S,Smp,25,0
240108_Smp_30ppt_A,Ophthalmic acid,23548954,S,Smp,30,0
240108_Smp_30ppt_B,Ophthalmic acid,20673908,S,Smp,30,0
240108_Smp_30ppt_Blk,Ophthalmic acid,0,S,Smp,30,0
240108_Smp_35ppt_A,Ophthalmic acid,22719960,S,Smp,35,0
240108_Smp_35ppt_B,Ophthalmic acid,22588634,S,Smp,35,0
240108_Smp_35ppt_Blk,Ophthalmic acid,0,S,Smp,35,0
240108_Smp_40ppt_A,Ophthalmic acid,14201407,S,Smp,40,0
240108_Smp_40ppt_B,Ophthalmic acid,17213218,S,Smp,40,0
240108_Smp_40ppt_Blk,Ophthalmic acid,0,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Ophthalmic acid,131607552,S,Std,NA,5
240108_Std_4uMStdsMix1InH2O_2,Ophthalmic acid,249951680,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,Ophthalmic acid,225467344,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,Ophthalmic acid,314273664,S,Std,NA,5
240108_Poo_Syn_Full1,Phenylethylamine,109151368,S,Poo,NA,0
240108_Poo_Syn_Full2,Phenylethylamine,77801280,S,Poo,NA,0
240108_Poo_Syn_Full3,Phenylethylamine,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,Phenylethylamine,118210040,S,Poo,NA,0
240108_Poo_Syn_Half2,Phenylethylamine,104540488,S,Poo,NA,0
240108_Poo_Syn_Half3,Phenylethylamine,148014160,S,Poo,NA,0
240108_Smp_25ppt_A,Phenylethylamine,211989376,S,Smp,25,0
240108_Smp_25ppt_B,Phenylethylamine,124530152,S,Smp,25,0
240108_Smp_25ppt_Blk,Phenylethylamine,128752080,S,Smp,25,0
240108_Smp_30ppt_A,Phenylethylamine,91042128,S,Smp,30,0
240108_Smp_30ppt_B,Phenylethylamine,NA,S,Smp,30,0
240108_Smp_30ppt_Blk,Phenylethylamine,169239440,S,Smp,30,0
240108_Smp_35ppt_A,Phenylethylamine,NA,S,Smp,35,0
240108_Smp_35ppt_B,Phenylethylamine,102580472,S,Smp,35,0
240108_Smp_35ppt_Blk,Phenylethylamine,NA,S,Smp,35,0
240108_Smp_40ppt_A,Phenylethylamine,NA,S,Smp,40,0
240108_Smp_40ppt_B,Phenylethylamine,NA,S,Smp,40,0
240108_Smp_40ppt_Blk,Phenylethylamine,NA,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,Phenylethylamine,1970038400,S,Std,NA,5
240108_Std_4uMStdsMix2InH2O_2,Phenylethylamine,3964786944,S,Std,NA,5
240108_Std_4uMStdsMix2InSynMatrix_1,Phenylethylamine,3839005440,S,Std,NA,5
240108_Std_4uMStdsMix2InSynMatrix_2,Phenylethylamine,4086835456,S,Std,NA,5
240108_Poo_Syn_Full1,Phosphocholine,5843977,S,Poo,NA,0
240108_Poo_Syn_Full2,Phosphocholine,7440087,S,Poo,NA,0
240108_Poo_Syn_Full3,Phosphocholine,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,Phosphocholine,7726600,S,Poo,NA,0
240108_Poo_Syn_Half2,Phosphocholine,3574935,S,Poo,NA,0
240108_Poo_Syn_Half3,Phosphocholine,618047,S,Poo,NA,0
240108_Smp_25ppt_A,Phosphocholine,2750443,S,Smp,25,0
240108_Smp_25ppt_B,Phosphocholine,1976661,S,Smp,25,0
240108_Smp_25ppt_Blk,Phosphocholine,917843,S,Smp,25,0
240108_Smp_30ppt_A,Phosphocholine,2627700,S,Smp,30,0
240108_Smp_30ppt_B,Phosphocholine,2066450,S,Smp,30,0
240108_Smp_30ppt_Blk,Phosphocholine,140730,S,Smp,30,0
240108_Smp_35ppt_A,Phosphocholine,1071664,S,Smp,35,0
240108_Smp_35ppt_B,Phosphocholine,1333813,S,Smp,35,0
240108_Smp_35ppt_Blk,Phosphocholine,2473430,S,Smp,35,0
240108_Smp_40ppt_A,Phosphocholine,605323,S,Smp,40,0
240108_Smp_40ppt_B,Phosphocholine,1686633,S,Smp,40,0
240108_Smp_40ppt_Blk,Phosphocholine,538878,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Phosphocholine,396949280,S,Std,NA,5
240108_Std_4uMStdsMix1InH2O_2,Phosphocholine,444392768,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,Phosphocholine,628112832,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,Phosphocholine,797421184,S,Std,NA,5
240108_Poo_Syn_Full1,Pipecolic acid,1402584,S,Poo,NA,0
240108_Poo_Syn_Full2,Pipecolic acid,2867748,S,Poo,NA,0
240108_Poo_Syn_Full3,Pipecolic acid,2873371,S,Poo,NA,0
240108_Poo_Syn_Half1,Pipecolic acid,1029529,S,Poo,NA,0
240108_Poo_Syn_Half2,Pipecolic acid,2250826,S,Poo,NA,0
240108_Poo_Syn_Half3,Pipecolic acid,1143506,S,Poo,NA,0
240108_Smp_25ppt_A,Pipecolic acid,881060,S,Smp,25,0
240108_Smp_25ppt_B,Pipecolic acid,643690,S,Smp,25,0
240108_Smp_25ppt_Blk,Pipecolic acid,1622532,S,Smp,25,0
240108_Smp_30ppt_A,Pipecolic acid,1836909,S,Smp,30,0
240108_Smp_30ppt_B,Pipecolic acid,1576638,S,Smp,30,0
240108_Smp_30ppt_Blk,Pipecolic acid,2259429,S,Smp,30,0
240108_Smp_35ppt_A,Pipecolic acid,1805081,S,Smp,35,0
240108_Smp_35ppt_B,Pipecolic acid,1579156,S,Smp,35,0
240108_Smp_35ppt_Blk,Pipecolic acid,2057828,S,Smp,35,0
240108_Smp_40ppt_A,Pipecolic acid,2584677,S,Smp,40,0
240108_Smp_40ppt_B,Pipecolic acid,1629113,S,Smp,40,0
240108_Smp_40ppt_Blk,Pipecolic acid,986419,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Pipecolic acid,1391247872,S,Std,NA,5
240108_Std_4uMStdsMix1InH2O_2,Pipecolic acid,2590161920,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_1,Pipecolic acid,2181717248,S,Std,NA,5
240108_Std_4uMStdsMix1InSynMatrix_2,Pipecolic acid,2228381952,S,Std,NA,5
240108_Poo_Syn_Full1,Proline betaine,5255678,S,Poo,NA,0
240108_Poo_Syn_Full2,Proline betaine,5444689,S,Poo,NA,0
240108_Poo_Syn_Full3,Proline betaine,5564816,S,Poo,NA,0
240108_Poo_Syn_Half1,Proline betaine,742143,S,Poo,NA,0
240108_Poo_Syn_Half2,Proline betaine,3785077,S,Poo,NA,0
240108_Poo_Syn_Half3,Proline betaine,3900164,S,Poo,NA,0
240108_Smp_25ppt_A,Proline betaine,1491885,S,Smp,25,0
240108_Smp_25ppt_B,Proline betaine,3211309,S,Smp,25,0
240108_Smp_25ppt_Blk,Proline betaine,2449772,S,Smp,25,0
240108_Smp_30ppt_A,Proline betaine,3904153,S,Smp,30,0
240108_Smp_30ppt_B,Proline betaine,4453221,S,Smp,30,0
240108_Smp_30ppt_Blk,Proline betaine,1867369,S,Smp,30,0
240108_Smp_35ppt_A,Proline betaine,4824680,S,Smp,35,0
240108_Smp_35ppt_B,Proline betaine,884027,S,Smp,35,0
240108_Smp_35ppt_Blk,Proline betaine,642942,S,Smp,35,0
240108_Smp_40ppt_A,Proline betaine,10770454,S,Smp,40,0
240108_Smp_40ppt_B,Proline betaine,10619663,S,Smp,40,0
240108_Smp_40ppt_Blk,Proline betaine,210581,S,Smp,40,0
240108_Std_4uMStdsMix1InH2O_1,Proline betaine,1579729024,S,Std,NA,0.5
240108_Std_4uMStdsMix1InH2O_2,Proline betaine,2096642432,S,Std,NA,0.5
240108_Std_4uMStdsMix1InSynMatrix_1,Proline betaine,1980723200,S,Std,NA,0.5
240108_Std_4uMStdsMix1InSynMatrix_2,Proline betaine,2129921024,S,Std,NA,0.5
240108_Poo_Syn_Full1,Propylamine,9136589,S,Poo,NA,0
240108_Poo_Syn_Full2,Propylamine,3721813,S,Poo,NA,0
240108_Poo_Syn_Full3,Propylamine,5260377,S,Poo,NA,0
240108_Poo_Syn_Half1,Propylamine,3051788,S,Poo,NA,0
240108_Poo_Syn_Half2,Propylamine,3304854,S,Poo,NA,0
240108_Poo_Syn_Half3,Propylamine,6192047,S,Poo,NA,0
240108_Smp_25ppt_A,Propylamine,2884193,S,Smp,25,0
240108_Smp_25ppt_B,Propylamine,3772094,S,Smp,25,0
240108_Smp_25ppt_Blk,Propylamine,4282349,S,Smp,25,0
240108_Smp_30ppt_A,Propylamine,3468108,S,Smp,30,0
240108_Smp_30ppt_B,Propylamine,3331815,S,Smp,30,0
240108_Smp_30ppt_Blk,Propylamine,4715301,S,Smp,30,0
240108_Smp_35ppt_A,Propylamine,5379043,S,Smp,35,0
240108_Smp_35ppt_B,Propylamine,8263020,S,Smp,35,0
240108_Smp_35ppt_Blk,Propylamine,5747059,S,Smp,35,0
240108_Smp_40ppt_A,Propylamine,5227633,S,Smp,40,0
240108_Smp_40ppt_B,Propylamine,7952183,S,Smp,40,0
240108_Smp_40ppt_Blk,Propylamine,8198121,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,Propylamine,114335728,S,Std,NA,20
240108_Std_4uMStdsMix2InH2O_2,Propylamine,292761472,S,Std,NA,20
240108_Std_4uMStdsMix2InSynMatrix_1,Propylamine,339367968,S,Std,NA,20
240108_Std_4uMStdsMix2InSynMatrix_2,Propylamine,317076000,S,Std,NA,20
240108_Poo_Syn_Full1,Riboflavin-5-phosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Full2,Riboflavin-5-phosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Full3,Riboflavin-5-phosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,Riboflavin-5-phosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Half2,Riboflavin-5-phosphate,NA,S,Poo,NA,0
240108_Poo_Syn_Half3,Riboflavin-5-phosphate,NA,S,Poo,NA,0
240108_Smp_25ppt_A,Riboflavin-5-phosphate,NA,S,Smp,25,0
240108_Smp_25ppt_B,Riboflavin-5-phosphate,NA,S,Smp,25,0
240108_Smp_25ppt_Blk,Riboflavin-5-phosphate,NA,S,Smp,25,0
240108_Smp_30ppt_A,Riboflavin-5-phosphate,NA,S,Smp,30,0
240108_Smp_30ppt_B,Riboflavin-5-phosphate,NA,S,Smp,30,0
240108_Smp_30ppt_Blk,Riboflavin-5-phosphate,38379,S,Smp,30,0
240108_Smp_35ppt_A,Riboflavin-5-phosphate,42783,S,Smp,35,0
240108_Smp_35ppt_B,Riboflavin-5-phosphate,NA,S,Smp,35,0
240108_Smp_35ppt_Blk,Riboflavin-5-phosphate,NA,S,Smp,35,0
240108_Smp_40ppt_A,Riboflavin-5-phosphate,526960,S,Smp,40,0
240108_Smp_40ppt_B,Riboflavin-5-phosphate,NA,S,Smp,40,0
240108_Smp_40ppt_Blk,Riboflavin-5-phosphate,NA,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,Riboflavin-5-phosphate,NA,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,Riboflavin-5-phosphate,NA,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Riboflavin-5-phosphate,NA,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,Riboflavin-5-phosphate,NA,S,Std,NA,4
240108_Poo_Syn_Full1,Sarcosine,621068,S,Poo,NA,0
240108_Poo_Syn_Full2,Sarcosine,812557,S,Poo,NA,0
240108_Poo_Syn_Full3,Sarcosine,369882,S,Poo,NA,0
240108_Poo_Syn_Half1,Sarcosine,4559546,S,Poo,NA,0
240108_Poo_Syn_Half2,Sarcosine,5711584,S,Poo,NA,0
240108_Poo_Syn_Half3,Sarcosine,5185251,S,Poo,NA,0
240108_Smp_25ppt_A,Sarcosine,685855,S,Smp,25,0
240108_Smp_25ppt_B,Sarcosine,331619,S,Smp,25,0
240108_Smp_25ppt_Blk,Sarcosine,621870,S,Smp,25,0
240108_Smp_30ppt_A,Sarcosine,759182,S,Smp,30,0
240108_Smp_30ppt_B,Sarcosine,563637,S,Smp,30,0
240108_Smp_30ppt_Blk,Sarcosine,61749,S,Smp,30,0
240108_Smp_35ppt_A,Sarcosine,2209098,S,Smp,35,0
240108_Smp_35ppt_B,Sarcosine,3670873,S,Smp,35,0
240108_Smp_35ppt_Blk,Sarcosine,40690,S,Smp,35,0
240108_Smp_40ppt_A,Sarcosine,2351484,S,Smp,40,0
240108_Smp_40ppt_B,Sarcosine,787322,S,Smp,40,0
240108_Smp_40ppt_Blk,Sarcosine,64651,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,Sarcosine,298655776,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,Sarcosine,402886912,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Sarcosine,343290880,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,Sarcosine,485312704,S,Std,NA,4
240108_Poo_Syn_Full1,Sodium taurocholate,NA,S,Poo,NA,0
240108_Poo_Syn_Full2,Sodium taurocholate,NA,S,Poo,NA,0
240108_Poo_Syn_Full3,Sodium taurocholate,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,Sodium taurocholate,NA,S,Poo,NA,0
240108_Poo_Syn_Half2,Sodium taurocholate,NA,S,Poo,NA,0
240108_Poo_Syn_Half3,Sodium taurocholate,NA,S,Poo,NA,0
240108_Smp_25ppt_A,Sodium taurocholate,NA,S,Smp,25,0
240108_Smp_25ppt_B,Sodium taurocholate,57633,S,Smp,25,0
240108_Smp_25ppt_Blk,Sodium taurocholate,NA,S,Smp,25,0
240108_Smp_30ppt_A,Sodium taurocholate,NA,S,Smp,30,0
240108_Smp_30ppt_B,Sodium taurocholate,NA,S,Smp,30,0
240108_Smp_30ppt_Blk,Sodium taurocholate,NA,S,Smp,30,0
240108_Smp_35ppt_A,Sodium taurocholate,9158,S,Smp,35,0
240108_Smp_35ppt_B,Sodium taurocholate,NA,S,Smp,35,0
240108_Smp_35ppt_Blk,Sodium taurocholate,NA,S,Smp,35,0
240108_Smp_40ppt_A,Sodium taurocholate,NA,S,Smp,40,0
240108_Smp_40ppt_B,Sodium taurocholate,NA,S,Smp,40,0
240108_Smp_40ppt_Blk,Sodium taurocholate,NA,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,Sodium taurocholate,225961200,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,Sodium taurocholate,833044480,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Sodium taurocholate,712325952,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_2,Sodium taurocholate,805275776,S,Std,NA,4
240108_Poo_Syn_Full1,Succinylglycine,NA,S,Poo,NA,0
240108_Poo_Syn_Full2,Succinylglycine,NA,S,Poo,NA,0
240108_Poo_Syn_Full3,Succinylglycine,NA,S,Poo,NA,0
240108_Poo_Syn_Half1,Succinylglycine,NA,S,Poo,NA,0
240108_Poo_Syn_Half2,Succinylglycine,NA,S,Poo,NA,0
240108_Poo_Syn_Half3,Succinylglycine,NA,S,Poo,NA,0
240108_Smp_25ppt_A,Succinylglycine,NA,S,Smp,25,0
240108_Smp_25ppt_B,Succinylglycine,NA,S,Smp,25,0
240108_Smp_25ppt_Blk,Succinylglycine,NA,S,Smp,25,0
240108_Smp_30ppt_A,Succinylglycine,NA,S,Smp,30,0
240108_Smp_30ppt_B,Succinylglycine,NA,S,Smp,30,0
240108_Smp_30ppt_Blk,Succinylglycine,NA,S,Smp,30,0
240108_Smp_35ppt_A,Succinylglycine,NA,S,Smp,35,0
240108_Smp_35ppt_B,Succinylglycine,NA,S,Smp,35,0
240108_Smp_35ppt_Blk,Succinylglycine,NA,S,Smp,35,0
240108_Smp_40ppt_A,Succinylglycine,NA,S,Smp,40,0
240108_Smp_40ppt_B,Succinylglycine,NA,S,Smp,40,0
240108_Smp_40ppt_Blk,Succinylglycine,NA,S,Smp,40,0
240108_Std_4uMStdsMix2InH2O_1,Succinylglycine,70068024,S,Std,NA,4
240108_Std_4uMStdsMix2InH2O_2,Succinylglycine,123195640,S,Std,NA,4
240108_Std_4uMStdsMix2InSynMatrix_1,Succinylglycine,115044496,S,Std,NA,4
