cmpd_name,samp,nm,sal
L-Ornithine,240108_Poo_Syn_Full3,-134144052007906.4,NA
L-Ornithine,240108_Poo_Syn_Half1,-70157146906756.45,NA
L-Ornithine,240108_Poo_Syn_Half2,-93277809051794.3,NA
L-Ornithine,240108_Poo_Syn_Half3,-46866893127088.1,NA
L-Ornithine,240108_Smp_25ppt_A,-118548761780273.39,25
L-Ornithine,240108_Smp_25ppt_B,-150223991938153.22,25
L-Ornithine,240108_Smp_25ppt_Blk,-11912063386396.621,25
L-Ornithine,240108_Smp_30ppt_A,-146202671789802.84,30
L-Ornithine,240108_Smp_30ppt_B,-27764394044427.47,30
L-Ornithine,240108_Smp_30ppt_Blk,-14564397063196.777,30
L-Ornithine,240108_Smp_35ppt_A,-149523584908133.7,35
L-Ornithine,240108_Smp_35ppt_B,-95274401430881.56,35
L-Ornithine,240108_Smp_35ppt_Blk,-3580447691857.3823,35
L-Ornithine,240108_Smp_40ppt_A,-113021394132596.48,40
L-Ornithine,240108_Smp_40ppt_B,-110688593919632.55,40
L-Ornithine,240108_Smp_40ppt_Blk,-6163660196882.381,40
L-Proline,240108_Poo_Syn_Full1,13981588748900776,NA
L-Proline,240108_Poo_Syn_Full2,13627017717793868,NA
L-Proline,240108_Poo_Syn_Full3,13861980728296240,NA
L-Proline,240108_Poo_Syn_Half1,14296626387413894,NA
L-Proline,240108_Poo_Syn_Half2,13821723244519108,NA
L-Proline,240108_Poo_Syn_Half3,13560370312791554,NA
L-Proline,240108_Smp_25ppt_A,11131183121869234,25
L-Proline,240108_Smp_25ppt_B,12799187536937152,25
L-Proline,240108_Smp_25ppt_Blk,115628637187973.62,25
L-Proline,240108_Smp_30ppt_A,9679180392093116,30
L-Proline,240108_Smp_30ppt_B,13608563951327914,30
L-Proline,240108_Smp_30ppt_Blk,127424881274176.9,30
L-Proline,240108_Smp_35ppt_A,29013902136107216,35
L-Proline,240108_Smp_35ppt_B,23097080431369504,35
L-Proline,240108_Smp_35ppt_Blk,87500232565943.98,35
L-Proline,240108_Smp_40ppt_A,13180687036720730,40
L-Proline,240108_Smp_40ppt_B,15279973904525412,40
L-Proline,240108_Smp_40ppt_Blk,157282141473287.34,40
L-Serine,240108_Poo_Syn_Full1,14429892317373900,NA
L-Serine,240108_Poo_Syn_Full2,14701511863491910,NA
L-Serine,240108_Poo_Syn_Full3,15162402397001874,NA
L-Serine,240108_Poo_Syn_Half1,14132611978209056,NA
L-Serine,240108_Poo_Syn_Half2,13444050849609824,NA
L-Serine,240108_Poo_Syn_Half3,13260596406680472,NA
L-Serine,240108_Smp_25ppt_A,15909607208318654,25
L-Serine,240108_Smp_25ppt_B,20503490783502592,25
L-Serine,240108_Smp_25ppt_Blk,177948997753161.4,25
L-Serine,240108_Smp_30ppt_A,11522924872502260,30
L-Serine,240108_Smp_30ppt_B,16621247838065256,30
L-Serine,240108_Smp_30ppt_Blk,252247932144047.6,30
L-Serine,240108_Smp_35ppt_A,10075908425115296,35
L-Serine,240108_Smp_35ppt_B,9816213116272598,35
L-Serine,240108_Smp_35ppt_Blk,137047730922306.66,35
L-Serine,240108_Smp_40ppt_A,19892279371522920,40
L-Serine,240108_Smp_40ppt_B,21830198986405488,40
L-Serine,240108_Smp_40ppt_Blk,355660247626708.75,40
L-Threonine,240108_Poo_Syn_Full1,15830367204374698,NA
L-Threonine,240108_Poo_Syn_Full2,14898081635569672,NA
L-Threonine,240108_Poo_Syn_Full3,17166618192578950,NA
L-Threonine,240108_Poo_Syn_Half1,19362042030749136,NA
L-Threonine,240108_Poo_Syn_Half2,20574936934624892,NA
L-Threonine,240108_Poo_Syn_Half3,19758321454739088,NA
L-Threonine,240108_Smp_25ppt_A,16871389881930570,25
L-Threonine,240108_Smp_25ppt_B,22481645121076328,25
L-Threonine,240108_Smp_25ppt_Blk,464564053297587.25,25
L-Threonine,240108_Smp_30ppt_A,13881921583482926,30
L-Threonine,240108_Smp_30ppt_B,20720869381546624,30
L-Threonine,240108_Smp_30ppt_Blk,304630641545777.75,30
L-Threonine,240108_Smp_35ppt_A,22912588057812844,35
L-Threonine,240108_Smp_35ppt_B,22626830213290336,35
L-Threonine,240108_Smp_35ppt_Blk,186493718758351.47,35
L-Threonine,240108_Smp_40ppt_A,14150914343841024,40
L-Threonine,240108_Smp_40ppt_B,16871009660459626,40
L-Threonine,240108_Smp_40ppt_Blk,167952086308989,40
L-Tyrosine,240108_Poo_Syn_Full1,4721253215184138,NA
L-Tyrosine,240108_Poo_Syn_Full2,4639818009941655,NA
L-Tyrosine,240108_Poo_Syn_Full3,4655980121014465,NA
L-Tyrosine,240108_Poo_Syn_Half1,4529268039415416,NA
L-Tyrosine,240108_Poo_Syn_Half2,4576341089434238,NA
L-Tyrosine,240108_Poo_Syn_Half3,4621138894757375,NA
L-Tyrosine,240108_Smp_25ppt_A,3764773021815285,25
L-Tyrosine,240108_Smp_25ppt_B,4298353267520348.5,25
L-Tyrosine,240108_Smp_25ppt_Blk,0,25
L-Tyrosine,240108_Smp_30ppt_A,3667277123350844,30
L-Tyrosine,240108_Smp_30ppt_B,4783399616589972,30
L-Tyrosine,240108_Smp_30ppt_Blk,24855781292698.61,30
L-Tyrosine,240108_Smp_35ppt_A,10888470509575910,35
L-Tyrosine,240108_Smp_35ppt_B,9689977560495038,35
L-Tyrosine,240108_Smp_35ppt_Blk,0,35
L-Tyrosine,240108_Smp_40ppt_A,3592504917454361.5,40
L-Tyrosine,240108_Smp_40ppt_B,4216261277767433,40
L-Tyrosine,240108_Smp_40ppt_Blk,15145432963180.879,40
L-Valine,240108_Poo_Syn_Full1,2642433193453773e3,NA
L-Valine,240108_Poo_Syn_Full2,1288597715707357200,NA
L-Valine,240108_Poo_Syn_Full3,2329536007175182300,NA
L-Valine,240108_Poo_Syn_Half1,1008211690856142100,NA
L-Valine,240108_Poo_Syn_Half2,3116733997324568600,NA
L-Valine,240108_Poo_Syn_Half3,2110446022108224e3,NA
L-Valine,240108_Smp_25ppt_A,41555768110868384,25
L-Valine,240108_Smp_25ppt_B,1404348662190575e3,25
L-Valine,240108_Smp_25ppt_Blk,170458064012008900,25
L-Valine,240108_Smp_30ppt_A,381553161204417400,30
L-Valine,240108_Smp_30ppt_B,557894401386182e3,30
L-Valine,240108_Smp_30ppt_Blk,743618318006912400,30
L-Valine,240108_Smp_35ppt_A,8.9600236281993605e+18,35
L-Valine,240108_Smp_35ppt_B,4833364804365018e3,35
L-Valine,240108_Smp_35ppt_Blk,8.1230351455429594e+17,35
L-Valine,240108_Smp_40ppt_A,5240792736018864e3,40
L-Valine,240108_Smp_40ppt_B,4762291092474853e3,40
L-Valine,240108_Smp_40ppt_Blk,9.7407829459293606e+17,40
Melamine,240108_Poo_Syn_Full1,134785954178476580,NA
Melamine,240108_Poo_Syn_Full2,151380596573795680,NA
Melamine,240108_Poo_Syn_Full3,144380690872573800,NA
Melamine,240108_Poo_Syn_Half1,143647474635233870,NA
Melamine,240108_Poo_Syn_Half2,141498726723436880,NA
Melamine,240108_Poo_Syn_Half3,126663468953412140,NA
Melamine,240108_Smp_25ppt_A,43797601018652710,25
Melamine,240108_Smp_25ppt_B,46942597191995504,25
Melamine,240108_Smp_25ppt_Blk,18681975178372392,25
Melamine,240108_Smp_30ppt_A,94018539375865408,30
Melamine,240108_Smp_30ppt_B,79279140448974510,30
Melamine,240108_Smp_30ppt_Blk,21752063023718960,30
Melamine,240108_Smp_35ppt_A,149313339303892100,35
Melamine,240108_Smp_35ppt_B,212007880402091420,35
Melamine,240108_Smp_35ppt_Blk,20717940633798532,35
Melamine,240108_Smp_40ppt_A,494102182032154600,40
Melamine,240108_Smp_40ppt_B,198172436004703140,40
Melamine,240108_Smp_40ppt_Blk,10840007600868068,40
Muramic acid,240108_Poo_Syn_Full1,7993469082210.544,NA
Muramic acid,240108_Poo_Syn_Full2,21948440377166.227,NA
Muramic acid,240108_Poo_Syn_Full3,6059563035640848,NA
Muramic acid,240108_Poo_Syn_Half1,NA,NA
Muramic acid,240108_Poo_Syn_Half2,4330440126810639,NA
Muramic acid,240108_Poo_Syn_Half3,5220789037262223,NA
Muramic acid,240108_Smp_25ppt_A,3480119752293187.5,25
Muramic acid,240108_Smp_25ppt_B,4416749198409425,25
Muramic acid,240108_Smp_25ppt_Blk,14582455606680.14,25
Muramic acid,240108_Smp_30ppt_A,3713592351744954.5,30
Muramic acid,240108_Smp_30ppt_B,4633401381812195,30
Muramic acid,240108_Smp_30ppt_Blk,0,30
Muramic acid,240108_Smp_35ppt_A,7102585088440599,35
Muramic acid,240108_Smp_35ppt_B,6862254068757504,35
Muramic acid,240108_Smp_35ppt_Blk,6347113380534.99,35
Muramic acid,240108_Smp_40ppt_A,5724969634113670,40
Muramic acid,240108_Smp_40ppt_B,7285086946196022,40
Muramic acid,240108_Smp_40ppt_Blk,0,40
N-Acetyl-D-glucosamine,240108_Poo_Syn_Full1,158186935692257.56,NA
N-Acetyl-D-glucosamine,240108_Poo_Syn_Full2,185888163189306.47,NA
N-Acetyl-D-glucosamine,240108_Poo_Syn_Full3,206872234781142.75,NA
N-Acetyl-D-glucosamine,240108_Poo_Syn_Half1,160760016017386.7,NA
N-Acetyl-D-glucosamine,240108_Poo_Syn_Half2,189549779131524.5,NA
N-Acetyl-D-glucosamine,240108_Poo_Syn_Half3,152111701253347.84,NA
N-Acetyl-D-glucosamine,240108_Smp_25ppt_A,184345236511768.75,25
N-Acetyl-D-glucosamine,240108_Smp_25ppt_B,189686934158505.88,25
N-Acetyl-D-glucosamine,240108_Smp_25ppt_Blk,4333853351824.483,25
N-Acetyl-D-glucosamine,240108_Smp_30ppt_A,191592683086198.25,30
N-Acetyl-D-glucosamine,240108_Smp_30ppt_B,232935325687849.88,30
N-Acetyl-D-glucosamine,240108_Smp_30ppt_Blk,2375695141884.0347,30
N-Acetyl-D-glucosamine,240108_Smp_35ppt_A,2097979732099172.5,35
N-Acetyl-D-glucosamine,240108_Smp_35ppt_B,749383036393558,35
N-Acetyl-D-glucosamine,240108_Smp_35ppt_Blk,9449020106320.393,35
N-Acetyl-D-glucosamine,240108_Smp_40ppt_A,195592913530026.22,40
N-Acetyl-D-glucosamine,240108_Smp_40ppt_B,131511413045281.33,40
N-Acetyl-D-glucosamine,240108_Smp_40ppt_Blk,14386251834933.691,40
N-Acetylmuramic acid,240108_Poo_Syn_Full1,NA,NA
N-Acetylmuramic acid,240108_Poo_Syn_Full2,NA,NA
N-Acetylmuramic acid,240108_Poo_Syn_Full3,NA,NA
N-Acetylmuramic acid,240108_Poo_Syn_Half1,NA,NA
N-Acetylmuramic acid,240108_Poo_Syn_Half2,NA,NA
N-Acetylmuramic acid,240108_Poo_Syn_Half3,NA,NA
N-Acetylmuramic acid,240108_Smp_25ppt_A,NA,25
N-Acetylmuramic acid,240108_Smp_25ppt_B,NA,25
N-Acetylmuramic acid,240108_Smp_25ppt_Blk,NA,25
N-Acetylmuramic acid,240108_Smp_30ppt_A,NA,30
N-Acetylmuramic acid,240108_Smp_30ppt_B,NA,30
N-Acetylmuramic acid,240108_Smp_30ppt_Blk,NA,30
N-Acetylmuramic acid,240108_Smp_35ppt_A,NA,35
N-Acetylmuramic acid,240108_Smp_35ppt_B,NA,35
N-Acetylmuramic acid,240108_Smp_35ppt_Blk,NA,35
N-Acetylmuramic acid,240108_Smp_40ppt_A,NA,40
N-Acetylmuramic acid,240108_Smp_40ppt_B,NA,40
N-Acetylmuramic acid,240108_Smp_40ppt_Blk,NA,40
N-Methyl-L-glutamic acid,240108_Poo_Syn_Full1,-4151709936208472.5,NA
N-Methyl-L-glutamic acid,240108_Poo_Syn_Full2,-3519226536014629.5,NA
N-Methyl-L-glutamic acid,240108_Poo_Syn_Full3,-4998039894146697,NA
N-Methyl-L-glutamic acid,240108_Poo_Syn_Half1,-6448809981419407,NA
N-Methyl-L-glutamic acid,240108_Poo_Syn_Half2,-5587702879944633,NA
N-Methyl-L-glutamic acid,240108_Poo_Syn_Half3,-9160316745472074,NA
N-Methyl-L-glutamic acid,240108_Smp_25ppt_A,-1476362233472096.8,25
N-Methyl-L-glutamic acid,240108_Smp_25ppt_B,-2239145978684510.8,25
N-Methyl-L-glutamic acid,240108_Smp_25ppt_Blk,-0,25
N-Methyl-L-glutamic acid,240108_Smp_30ppt_A,-3172097695862494,30
N-Methyl-L-glutamic acid,240108_Smp_30ppt_B,-4385056635570565,30
N-Methyl-L-glutamic acid,240108_Smp_30ppt_Blk,-0,30
N-Methyl-L-glutamic acid,240108_Smp_35ppt_A,-15414588688413200,35
N-Methyl-L-glutamic acid,240108_Smp_35ppt_B,-12546950051187430,35
N-Methyl-L-glutamic acid,240108_Smp_35ppt_Blk,-0,35
N-Methyl-L-glutamic acid,240108_Smp_40ppt_A,-4140716456601520.5,40
N-Methyl-L-glutamic acid,240108_Smp_40ppt_B,-5947302037382230,40
N-Methyl-L-glutamic acid,240108_Smp_40ppt_Blk,-0,40
N-Methyltaurine,240108_Poo_Syn_Full1,8237701523943.33,NA
N-Methyltaurine,240108_Poo_Syn_Full2,NA,NA
N-Methyltaurine,240108_Poo_Syn_Full3,NA,NA
N-Methyltaurine,240108_Poo_Syn_Half1,NA,NA
N-Methyltaurine,240108_Poo_Syn_Half2,NA,NA
N-Methyltaurine,240108_Poo_Syn_Half3,NA,NA
N-Methyltaurine,240108_Smp_25ppt_A,12326096743086.502,25
N-Methyltaurine,240108_Smp_25ppt_B,NA,25
N-Methyltaurine,240108_Smp_25ppt_Blk,7055896552412.006,25
N-Methyltaurine,240108_Smp_30ppt_A,NA,30
N-Methyltaurine,240108_Smp_30ppt_B,NA,30
N-Methyltaurine,240108_Smp_30ppt_Blk,4866719832254.672,30
N-Methyltaurine,240108_Smp_35ppt_A,NA,35
N-Methyltaurine,240108_Smp_35ppt_B,NA,35
N-Methyltaurine,240108_Smp_35ppt_Blk,NA,35
N-Methyltaurine,240108_Smp_40ppt_A,NA,40
N-Methyltaurine,240108_Smp_40ppt_B,NA,40
N-Methyltaurine,240108_Smp_40ppt_Blk,5715464463950.004,40
"N6,N6,N6-Trimethyl-L-lysine",240108_Poo_Syn_Full1,-501962755869766.25,NA
"N6,N6,N6-Trimethyl-L-lysine",240108_Poo_Syn_Full2,-485136473412881.56,NA
"N6,N6,N6-Trimethyl-L-lysine",240108_Poo_Syn_Full3,-401946793314677.4,NA
"N6,N6,N6-Trimethyl-L-lysine",240108_Poo_Syn_Half1,-412693326758435.06,NA
"N6,N6,N6-Trimethyl-L-lysine",240108_Poo_Syn_Half2,-106021746796132.77,NA
"N6,N6,N6-Trimethyl-L-lysine",240108_Poo_Syn_Half3,-445498277016643.75,NA
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_25ppt_A,-218264722681636.03,25
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_25ppt_B,-402329377170164.7,25
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_25ppt_Blk,-0,25
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_30ppt_A,-240512055215048.6,30
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_30ppt_B,-488748679248204,30
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_30ppt_Blk,-0,30
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_35ppt_A,-1043899227083822,35
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_35ppt_B,-980278915698030.9,35
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_35ppt_Blk,-0,35
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_40ppt_A,-537978006970378.7,40
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_40ppt_B,-561069420255485.5,40
"N6,N6,N6-Trimethyl-L-lysine",240108_Smp_40ppt_Blk,-0,40
N6-Acetyl-L-lysine,240108_Poo_Syn_Full1,-316995430237299.3,NA
N6-Acetyl-L-lysine,240108_Poo_Syn_Full2,-95977409502833.125,NA
N6-Acetyl-L-lysine,240108_Poo_Syn_Full3,-113660428156796.34,NA
N6-Acetyl-L-lysine,240108_Poo_Syn_Half1,-249230004453053.72,NA
N6-Acetyl-L-lysine,240108_Poo_Syn_Half2,-728719776829319.6,NA
N6-Acetyl-L-lysine,240108_Poo_Syn_Half3,-0,NA
N6-Acetyl-L-lysine,240108_Smp_25ppt_A,-256528734322327.56,25
N6-Acetyl-L-lysine,240108_Smp_25ppt_B,-480476762283087.4,25
N6-Acetyl-L-lysine,240108_Smp_25ppt_Blk,-80818786641910.05,25
N6-Acetyl-L-lysine,240108_Smp_30ppt_A,-140597712815086.03,30
N6-Acetyl-L-lysine,240108_Smp_30ppt_B,-361374019187955.56,30
N6-Acetyl-L-lysine,240108_Smp_30ppt_Blk,-0,30
N6-Acetyl-L-lysine,240108_Smp_35ppt_A,-2263542744218287,35
N6-Acetyl-L-lysine,240108_Smp_35ppt_B,-1920445052222351.5,35
N6-Acetyl-L-lysine,240108_Smp_35ppt_Blk,-57972780248878.04,35
N6-Acetyl-L-lysine,240108_Smp_40ppt_A,-184370309831857.44,40
N6-Acetyl-L-lysine,240108_Smp_40ppt_B,-2334150293874320,40
N6-Acetyl-L-lysine,240108_Smp_40ppt_Blk,-0,40
N6-Methyladenine,240108_Poo_Syn_Full1,1586218789098120.2,NA
N6-Methyladenine,240108_Poo_Syn_Full2,1527595787900952.5,NA
N6-Methyladenine,240108_Poo_Syn_Full3,299711757106586,NA
N6-Methyladenine,240108_Poo_Syn_Half1,1338069309216467,NA
N6-Methyladenine,240108_Poo_Syn_Half2,476190740516726,NA
N6-Methyladenine,240108_Poo_Syn_Half3,1575646938893013.5,NA
N6-Methyladenine,240108_Smp_25ppt_A,5843631450528883,25
N6-Methyladenine,240108_Smp_25ppt_B,2077873820299172.8,25
N6-Methyladenine,240108_Smp_25ppt_Blk,294552355497490,25
N6-Methyladenine,240108_Smp_30ppt_A,2261269367796106.5,30
N6-Methyladenine,240108_Smp_30ppt_B,2638978724388038.5,30
N6-Methyladenine,240108_Smp_30ppt_Blk,256860858859292.12,30
N6-Methyladenine,240108_Smp_35ppt_A,4471998572725619,35
N6-Methyladenine,240108_Smp_35ppt_B,3990048479920963,35
N6-Methyladenine,240108_Smp_35ppt_Blk,1740562279776266.2,35
N6-Methyladenine,240108_Smp_40ppt_A,1283297128344477.5,40
N6-Methyladenine,240108_Smp_40ppt_B,1255206954025769,40
N6-Methyladenine,240108_Smp_40ppt_Blk,85867202000387.39,40
O-Acetyl-L-serine,240108_Poo_Syn_Full1,NA,NA
O-Acetyl-L-serine,240108_Poo_Syn_Full2,25656923541971.594,NA
O-Acetyl-L-serine,240108_Poo_Syn_Full3,NA,NA
O-Acetyl-L-serine,240108_Poo_Syn_Half1,NA,NA
O-Acetyl-L-serine,240108_Poo_Syn_Half2,16086529785152.193,NA
O-Acetyl-L-serine,240108_Poo_Syn_Half3,13239512434734.172,NA
O-Acetyl-L-serine,240108_Smp_25ppt_A,NA,25
O-Acetyl-L-serine,240108_Smp_25ppt_B,12445061442017.01,25
O-Acetyl-L-serine,240108_Smp_25ppt_Blk,0,25
O-Acetyl-L-serine,240108_Smp_30ppt_A,NA,30
O-Acetyl-L-serine,240108_Smp_30ppt_B,NA,30
O-Acetyl-L-serine,240108_Smp_30ppt_Blk,NA,30
O-Acetyl-L-serine,240108_Smp_35ppt_A,95706750634116.86,35
O-Acetyl-L-serine,240108_Smp_35ppt_B,62805554472128.07,35
O-Acetyl-L-serine,240108_Smp_35ppt_Blk,NA,35
O-Acetyl-L-serine,240108_Smp_40ppt_A,58388033979653.875,40
O-Acetyl-L-serine,240108_Smp_40ppt_B,53166144177425.61,40
O-Acetyl-L-serine,240108_Smp_40ppt_Blk,NA,40
O-Acetylcarnitine,240108_Poo_Syn_Full1,67919428813654.99,NA
O-Acetylcarnitine,240108_Poo_Syn_Full2,20878991540807.78,NA
O-Acetylcarnitine,240108_Poo_Syn_Full3,72657085035098.75,NA
O-Acetylcarnitine,240108_Poo_Syn_Half1,135289667256273.6,NA
O-Acetylcarnitine,240108_Poo_Syn_Half2,23790952292419.66,NA
O-Acetylcarnitine,240108_Poo_Syn_Half3,59320516809725.695,NA
O-Acetylcarnitine,240108_Smp_25ppt_A,109043321529257.14,25
O-Acetylcarnitine,240108_Smp_25ppt_B,30963387797431.434,25
O-Acetylcarnitine,240108_Smp_25ppt_Blk,68493168175153.38,25
O-Acetylcarnitine,240108_Smp_30ppt_A,40048431826510.18,30
O-Acetylcarnitine,240108_Smp_30ppt_B,126388904692757.52,30
O-Acetylcarnitine,240108_Smp_30ppt_Blk,22952016715335.57,30
O-Acetylcarnitine,240108_Smp_35ppt_A,133461308822761.03,35
O-Acetylcarnitine,240108_Smp_35ppt_B,82173218829911.5,35
O-Acetylcarnitine,240108_Smp_35ppt_Blk,53666697420872.875,35
O-Acetylcarnitine,240108_Smp_40ppt_A,42885708065717.99,40
O-Acetylcarnitine,240108_Smp_40ppt_B,44176513708942.04,40
O-Acetylcarnitine,240108_Smp_40ppt_Blk,56204710322384.59,40
O-Methylmalonyl-L-carnitine,240108_Poo_Syn_Full1,NA,NA
O-Methylmalonyl-L-carnitine,240108_Poo_Syn_Full2,NA,NA
O-Methylmalonyl-L-carnitine,240108_Poo_Syn_Full3,NA,NA
O-Methylmalonyl-L-carnitine,240108_Poo_Syn_Half1,NA,NA
O-Methylmalonyl-L-carnitine,240108_Poo_Syn_Half2,NA,NA
O-Methylmalonyl-L-carnitine,240108_Poo_Syn_Half3,NA,NA
O-Methylmalonyl-L-carnitine,240108_Smp_25ppt_A,NA,25
O-Methylmalonyl-L-carnitine,240108_Smp_25ppt_B,-131982370169204.03,25
O-Methylmalonyl-L-carnitine,240108_Smp_25ppt_Blk,NA,25
O-Methylmalonyl-L-carnitine,240108_Smp_30ppt_A,-207993317808811.38,30
O-Methylmalonyl-L-carnitine,240108_Smp_30ppt_B,NA,30
O-Methylmalonyl-L-carnitine,240108_Smp_30ppt_Blk,NA,30
O-Methylmalonyl-L-carnitine,240108_Smp_35ppt_A,NA,35
O-Methylmalonyl-L-carnitine,240108_Smp_35ppt_B,NA,35
O-Methylmalonyl-L-carnitine,240108_Smp_35ppt_Blk,NA,35
O-Methylmalonyl-L-carnitine,240108_Smp_40ppt_A,NA,40
O-Methylmalonyl-L-carnitine,240108_Smp_40ppt_B,NA,40
O-Methylmalonyl-L-carnitine,240108_Smp_40ppt_Blk,NA,40
O-Propionylcarnitine,240108_Poo_Syn_Full1,174019005927808.44,NA
O-Propionylcarnitine,240108_Poo_Syn_Full2,163189298759940.28,NA
O-Propionylcarnitine,240108_Poo_Syn_Full3,NA,NA
O-Propionylcarnitine,240108_Poo_Syn_Half1,939553303522415.1,NA
O-Propionylcarnitine,240108_Poo_Syn_Half2,1136673027940331,NA
O-Propionylcarnitine,240108_Poo_Syn_Half3,NA,NA
O-Propionylcarnitine,240108_Smp_25ppt_A,267151689311982.72,25
O-Propionylcarnitine,240108_Smp_25ppt_B,441132210496505.4,25
O-Propionylcarnitine,240108_Smp_25ppt_Blk,96460038741438.53,25
O-Propionylcarnitine,240108_Smp_30ppt_A,182240868230968.2,30
O-Propionylcarnitine,240108_Smp_30ppt_B,475007041365629.5,30
O-Propionylcarnitine,240108_Smp_30ppt_Blk,188966334871810.9,30
O-Propionylcarnitine,240108_Smp_35ppt_A,288107233175716.56,35
O-Propionylcarnitine,240108_Smp_35ppt_B,78912009551887.6,35
O-Propionylcarnitine,240108_Smp_35ppt_Blk,148625041830380.6,35
O-Propionylcarnitine,240108_Smp_40ppt_A,60206444612829.38,40
O-Propionylcarnitine,240108_Smp_40ppt_B,567501381075107.6,40
O-Propionylcarnitine,240108_Smp_40ppt_Blk,195923352726612.62,40
O-Succinylhomoserine,240108_Poo_Syn_Full1,210438742762769.66,NA
O-Succinylhomoserine,240108_Poo_Syn_Full2,171668478766753.7,NA
O-Succinylhomoserine,240108_Poo_Syn_Full3,147468552532941.78,NA
O-Succinylhomoserine,240108_Poo_Syn_Half1,115463957721819.06,NA
O-Succinylhomoserine,240108_Poo_Syn_Half2,142675408533323.88,NA
O-Succinylhomoserine,240108_Poo_Syn_Half3,156336329518455.5,NA
O-Succinylhomoserine,240108_Smp_25ppt_A,115696939808576.58,25
O-Succinylhomoserine,240108_Smp_25ppt_B,243507685542411.97,25
O-Succinylhomoserine,240108_Smp_25ppt_Blk,0,25
O-Succinylhomoserine,240108_Smp_30ppt_A,167244124815244.53,30
O-Succinylhomoserine,240108_Smp_30ppt_B,290561523213623.94,30
O-Succinylhomoserine,240108_Smp_30ppt_Blk,0,30
O-Succinylhomoserine,240108_Smp_35ppt_A,538308083260498.75,35
O-Succinylhomoserine,240108_Smp_35ppt_B,443359659395446.25,35
O-Succinylhomoserine,240108_Smp_35ppt_Blk,0,35
O-Succinylhomoserine,240108_Smp_40ppt_A,76306253007396.14,40
O-Succinylhomoserine,240108_Smp_40ppt_B,122924610922204.22,40
O-Succinylhomoserine,240108_Smp_40ppt_Blk,0,40
Ophthalmic acid,240108_Poo_Syn_Full1,2444098891405668.5,NA
Ophthalmic acid,240108_Poo_Syn_Full2,2647214496804925,NA
Ophthalmic acid,240108_Poo_Syn_Full3,2954361802040720.5,NA
Ophthalmic acid,240108_Poo_Syn_Half1,2754118728915299,NA
Ophthalmic acid,240108_Poo_Syn_Half2,2553100322183464,NA
Ophthalmic acid,240108_Poo_Syn_Half3,2820957433132210.5,NA
Ophthalmic acid,240108_Smp_25ppt_A,2641842605875252,25
Ophthalmic acid,240108_Smp_25ppt_B,2965279741880488.5,25
Ophthalmic acid,240108_Smp_25ppt_Blk,0,25
Ophthalmic acid,240108_Smp_30ppt_A,3279629200582402.5,30
Ophthalmic acid,240108_Smp_30ppt_B,3123358051450983,30
Ophthalmic acid,240108_Smp_30ppt_Blk,0,30
Ophthalmic acid,240108_Smp_35ppt_A,3823254440343648,35
Ophthalmic acid,240108_Smp_35ppt_B,3983103498963686,35
Ophthalmic acid,240108_Smp_35ppt_Blk,0,35
Ophthalmic acid,240108_Smp_40ppt_A,1792392480075413.2,40
Ophthalmic acid,240108_Smp_40ppt_B,2231978686067993.8,40
Ophthalmic acid,240108_Smp_40ppt_Blk,0,40
Phenylethylamine,240108_Poo_Syn_Full1,207005163800601150,NA
Phenylethylamine,240108_Poo_Syn_Full2,153321643113008500,NA
Phenylethylamine,240108_Poo_Syn_Full3,NA,NA
Phenylethylamine,240108_Poo_Syn_Half1,405686003043655360,NA
Phenylethylamine,240108_Poo_Syn_Half2,363439239192653250,NA
Phenylethylamine,240108_Poo_Syn_Half3,503320199416286660,NA
Phenylethylamine,240108_Smp_25ppt_A,351889154773911360,25
Phenylethylamine,240108_Smp_25ppt_B,213966862551058100,25
Phenylethylamine,240108_Smp_25ppt_Blk,196058800022908740,25
Phenylethylamine,240108_Smp_30ppt_A,161375985174203100,30
Phenylethylamine,240108_Smp_30ppt_B,NA,30
Phenylethylamine,240108_Smp_30ppt_Blk,257040282727448700,30
Phenylethylamine,240108_Smp_35ppt_A,NA,35
Phenylethylamine,240108_Smp_35ppt_B,239227083308956900,35
Phenylethylamine,240108_Smp_35ppt_Blk,NA,35
Phenylethylamine,240108_Smp_40ppt_A,NA,40
Phenylethylamine,240108_Smp_40ppt_B,NA,40
Phenylethylamine,240108_Smp_40ppt_Blk,NA,40
Phosphocholine,240108_Poo_Syn_Full1,3251931758198340,NA
Phosphocholine,240108_Poo_Syn_Full2,4302052103079152,NA
Phosphocholine,240108_Poo_Syn_Full3,NA,NA
Phosphocholine,240108_Poo_Syn_Half1,7780455420035630,NA
Phosphocholine,240108_Poo_Syn_Half2,3646669214048983,NA
Phosphocholine,240108_Poo_Syn_Half3,616656803139376,NA
